Channel,Order_Status,Product,Order_Type,New_Delivery_Type,Created_Month,Completed_Month,Order_Manager,Project_Order,On_Time,CT_Ex_Delayed_Days,LT_Tgt,SLT_Status,On_Time_Tgt,Cycle_Time_Tgt,Parked_Tgt,Backlog_Tgt,Age_Status,Project,Country
Business,Completed, MPLS,SD Upgrade/Downgrade,International,01/07/2019,01/09/2019,DJEMAIM,FALSE,Late,10,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, Etherflow/MPLS,New,3rd Party Standard,01/07/2019,01/08/2019,GIFFNEK,FALSE,On-Time,32,50,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,21,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,21,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,21,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,21,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,21,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,21,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,Cancellation,Cancellation International 3rd Party,01/07/2019,01/07/2019,COATESL,FALSE,On-Time,4,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/07/2019,01/08/2019,GIFFNEK,FALSE,On-Time,32,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, MPLS,New,Standard Global,01/07/2019,01/08/2019,COATESL,FALSE,On-Time,19,25,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/07/2019,01/07/2019,SMARTTEM,FALSE,Late,4,15,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, Etherflow/IP,New,3rd Party Standard,01/07/2019,01/08/2019,AHMEDSS,FALSE,On-Time,26,50,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/07/2019,01/08/2019,GIFFNEK,FALSE,On-Time,29,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, Private Line National,Cancellation,Cancellation Domestic,01/07/2019,01/07/2019,COATESL,FALSE,On-Time,10,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, MPLS,Cancellation,Cancellation Domestic,01/07/2019,01/07/2019,CORCORC3,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, Private Line International,Cancellation,Cancellation Domestic,01/07/2019,01/07/2019,CORCORC3,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/07/2019,01/08/2019,COATESL,FALSE,On-Time,21,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, Etherway,Cancellation,Cancellation Domestic,01/07/2019,01/09/2019,HEJLOVS,FALSE,On-Time,37,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, Etherway,Cancellation,Cancellation Domestic,01/07/2019,01/08/2019,GIFFNEK,FALSE,On-Time,19,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, Etherflow,New,3rd Party Standard,01/07/2019,01/08/2019,SMARTTEM,FALSE,On-Time,30,50,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, Etherflow,New,Non-Standard,01/07/2019,01/09/2019,DUFFYM,FALSE,On-Time,38,60,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,21,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, Etherflow,New,Non-Standard,01/07/2019,01/08/2019,DUFFYM,FALSE,On-Time,30,60,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,In Progress, Etherflow,New,3rd Party Standard,01/07/2019,N/A,LYONSR3,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Carrier,Parked, Etherflow/IP,New,3rd Party Standard,01/07/2019,N/A,HEJLOVS,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU Parked,Fibre_for_All,Spain
Carrier,Parked, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/07/2019,N/A,MCDONNM6,TRUE,N/A,0,15,,0.95,0.94,0.09,0.03,Project Parked,Fibre_for_All,Spain
Carrier,In Progress, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/07/2019,N/A,MCDONNM6,TRUE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Carrier,In Progress, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/07/2019,N/A,MCDONNM6,TRUE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Carrier,Parked, Etherflow,New,3rd Party Standard,01/07/2019,N/A,DUFFYM,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU Parked,Fibre_for_All,Spain
Internal,Completed,Network Updates,Network,Non-Standard,01/07/2019,01/09/2019,AHMEDSS,FALSE,On-Time,35,60,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Internal,Completed,Network Updates,Network,Non-Standard,01/07/2019,01/09/2019,HEJLOVS,FALSE,On-Time,35,60,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Internal,In Progress,Network Updates,Network,Non-Standard,01/07/2019,N/A,AHMEDSS,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Carrier,Cancelled, xDSL / MPLS,Cancellation,Cancellation Global 3rd Party,01/07/2019,01/07/2019,MURRAY54,FALSE,On-Time,0,40,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Carrier,In Progress, Carrier Services Private Line National,Cancellation,Cancellation Domestic 3rd Party,01/07/2019,N/A,LYONSR3,FALSE,On-Time,0,15,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,In Progress, Private Line National,Cancellation,Cancellation Domestic,01/07/2019,N/A,GIFFNEK,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,Backlog,Fibre_for_All,Spain
Business,Cancelled, Etherflow/IP Connect Global,SD Upgrade/Downgrade,Quick Connect,01/07/2019,January,AHMEDSS,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,Backlog,Fibre_for_All,Spain
Business,Completed, Etherway,Cancellation,Cancellation Domestic 3rd Party,01/07/2019,01/08/2019,COATESL,FALSE,On-Time,16,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/07/2019,01/08/2019,MURRAY54,FALSE,On-Time,18,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, xDSL / MPLS,Cancellation,Cancellation Global 3rd Party,01/07/2019,01/08/2019,MURRAY54,FALSE,On-Time,19,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, xDSL / MPLS,Cancellation,Cancellation Global 3rd Party,01/07/2019,01/08/2019,MURRAY54,FALSE,On-Time,19,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, xDSL / MPLS,Cancellation,Cancellation Global 3rd Party,01/07/2019,01/08/2019,MURRAY54,FALSE,On-Time,18,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/07/2019,01/08/2019,MURRAY54,FALSE,On-Time,18,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/07/2019,01/08/2019,MURRAY54,FALSE,On-Time,18,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/07/2019,01/07/2019,COATESL,FALSE,On-Time,6,15,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/07/2019,01/07/2019,COATESL,FALSE,On-Time,5,15,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,In Progress, IP Connect GLOBAL,SD Upgrade/Downgrade,International,01/07/2019,N/A,DJEMAIM,TRUE,N/A,0,100,N/A,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,In Progress, IP Connect GLOBAL,SD Upgrade/Downgrade,International,01/07/2019,N/A,DJEMAIM,TRUE,N/A,0,100,N/A,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,Cancelled, DSL/ IP Connect GLOBAL Bitstream,New,3rd Party Standard,01/07/2019,January,,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,Cancelled, DSL/ IP Connect GLOBAL Bitstream,New,3rd Party Standard,01/07/2019,January,,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,Completed, Internet Connect,New,International,01/07/2019,01/09/2019,GIFFNEK,FALSE,On-Time,42,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, Etherflow/ IP Connect Ireland,SD Upgrade/Downgrade,Quick Connect,01/07/2019,01/07/2019,ROWLEYN,FALSE,On-Time,4,15,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,In Progress, Etherflow,New,3rd Party Standard,01/07/2019,N/A,DUFFYM,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Carrier,Completed, Etherflow,New,Non-Standard,01/07/2019,01/09/2019,LYONSR3,FALSE,On-Time,34,60,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Cancelled, Etherflow,New,3rd Party Standard,01/07/2019,January,SMARTTEM,FALSE,N/A,0,50,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Carrier,In Progress, Etherway,Cancellation,Cancellation Domestic 3rd Party,01/07/2019,N/A,LYONSR3,FALSE,On-Time,0,15,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Carrier,Completed, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,01/07/2019,01/08/2019,MURRAY54,FALSE,On-Time,17,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, Internet Connect,SD Upgrade/Downgrade,International,01/07/2019,01/08/2019,LYONSR3,FALSE,On-Time,17,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, Internet Connect,New,International,01/07/2019,01/09/2019,GIFFNEK,FALSE,On-Time,42,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, Etherway,Cancellation,Cancellation Domestic 3rd Party,01/07/2019,01/08/2019,LYONSR3,FALSE,On-Time,20,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, Etherway,Cancellation,Cancellation Domestic,01/07/2019,01/07/2019,LYONSR3,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,In Progress, Etherflow,New,Standard Domestic,01/07/2019,N/A,AHMEDSS,FALSE,N/A,0,25,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,In Progress, Etherflow/IP,New,Non-Standard,01/07/2019,N/A,HEJLOVS,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,Completed, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/07/2019,01/07/2019,COATESL,FALSE,On-Time,6,15,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,In Progress, Etherflow Internet Connect Global,New,Non-Standard,01/07/2019,N/A,GIFFNEK,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,In Progress, One Voice Global SIP,New,International,01/07/2019,N/A,GIFFNEK,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,Completed, Etherway Access Only,New,Standard Domestic,01/07/2019,01/08/2019,GIFFNEK,FALSE,On-Time,25,25,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, MPLS,SD Upgrade/Downgrade,International,01/07/2019,01/08/2019,ROWLEYN,FALSE,On-Time,12,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,In Progress, One Voice Global SIP,New,International,01/07/2019,N/A,GIFFNEK,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,In Progress, Internet Connect,New,International,01/07/2019,N/A,AHMEDSS,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,In Progress, MPLS,New,International,01/07/2019,N/A,AHMEDSS,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,In Progress, MPLS,New,International,01/07/2019,N/A,AHMEDSS,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,In Progress, Internet Connect,SD Upgrade/Downgrade,International,01/07/2019,N/A,COATESL,TRUE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Carrier,Completed, Etherflow,New,Non-Standard,01/07/2019,01/08/2019,DUFFYM,FALSE,On-Time,19,60,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,In Progress, Etherflow/MPLS,New,Non-Standard,01/07/2019,N/A,LYONSR3,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Carrier,Completed, Etherway,Cancellation,Cancellation International 3rd Party,01/07/2019,01/08/2019,MURRAY54,FALSE,On-Time,15,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, Etherway,Cancellation,Cancellation Global,01/07/2019,01/09/2019,MURRAY54,FALSE,On-Time,43,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, Etherway,Cancellation,Cancellation International 3rd Party,01/07/2019,01/08/2019,MURRAY54,FALSE,On-Time,18,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, vDSL/IP Connect GLOBAL,New,3rd Party Standard,01/07/2019,01/08/2019,RYANC9,FALSE,On-Time,10,50,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/07/2019,01/07/2019,DRIVERI,FALSE,On-Time,5,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, DSL/ IP Connect Ireland -Bitstream,Cancellation,Cancellation Domestic 3rd Party,01/07/2019,01/07/2019,DRIVERI,FALSE,On-Time,8,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Cancelled, Etherflow/IP Connect Global,SD Upgrade/Downgrade,Quick Connect,01/07/2019,January,AHMEDSS,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,Backlog,Fibre_for_All,Spain
Carrier,Completed, Etherway Access Only,New,Standard Domestic,01/07/2019,01/07/2019,LYONSR3,FALSE,On-Time,6,25,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, MPLS,Cancellation,Cancellation International,01/07/2019,01/08/2019,DRIVERI,FALSE,On-Time,21,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, Private Line National,Cancellation,Cancellation Domestic,01/07/2019,01/07/2019,DRIVERI,FALSE,On-Time,1,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,In Progress, One Voice Global SIP,New,Standard Global,01/07/2019,N/A,RYANC9,TRUE,N/A,0,25,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,28,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,25,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,28,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,25,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,23,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,23,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,20,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,20,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,23,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, One Voice Global SIP,New,International,01/07/2019,01/08/2019,COATESL,TRUE,On-Time,20,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,In Progress, IP Connect GLOBAL,New,International,01/07/2019,N/A,DJEMAIM,TRUE,N/A,0,100,N/A,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,In Progress, Etherflow/IP Connect Global,New,Standard Global,01/07/2019,N/A,DJEMAIM,FALSE,N/A,0,25,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,Completed, Etherflow Internet Connect Global,New,3rd Party Standard,01/07/2019,01/09/2019,GIFFNEK,FALSE,On-Time,44,50,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Cancelled, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/07/2019,January,COATESL,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,Backlog,Fibre_for_All,Spain
Carrier,Completed, Etherflow/IP,SD Upgrade/Downgrade,Quick Connect,01/07/2019,01/07/2019,HEJLOVS,FALSE,On-Time,4,15,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,In Progress, Etherflow/IP Connect Global,New,Standard Global,01/07/2019,N/A,DJEMAIM,FALSE,N/A,0,25,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,Completed, Etherflow/IP Connect Global,SD Upgrade/Downgrade,Quick Connect,01/07/2019,01/08/2019,DJEMAIM,FALSE,On-Time,12,15,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,In Progress, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/07/2019,N/A,MCDONNM6,TRUE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Carrier,In Progress, Etherflow,SD Upgrade/Downgrade,Quick Connect,01/07/2019,N/A,MCDONNM6,TRUE,N/A,0,15,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,In Progress, Cloud Connect,New,International,01/07/2019,N/A,RYANC9,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,Completed, IP Connect GLOBAL,SD Upgrade/Downgrade,International,01/07/2019,01/07/2019,GIFFNEK,FALSE,On-Time,2,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Internal,In Progress,Network Updates,Network,Non-Standard,01/07/2019,N/A,HEJLOVS,FALSE,N/A,0,60,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Internal,Completed,Network Updates,Network,Non-Standard,01/07/2019,01/09/2019,AHMEDSS,FALSE,On-Time,30,60,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Parked, Carrier Services Private Line National,SD Upgrade/Downgrade,Quick Connect,01/07/2019,N/A,BRADYA,TRUE,N/A,0,15,,0.95,0.94,0.09,0.03,Project Parked,Fibre_for_All,Spain
Business,Completed, Etherway Access Only,New,Standard Domestic,01/07/2019,01/09/2019,GIFFNEK,FALSE,On-Time,33,25,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,In Progress, Internet Connect,New,International,01/07/2019,N/A,BRADYA,FALSE,N/A,0,100,,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/07/2019,01/08/2019,DJEMAIM,FALSE,On-Time,10,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/07/2019,01/08/2019,DJEMAIM,FALSE,On-Time,10,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/07/2019,01/09/2019,COATESL,FALSE,On-Time,44,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, MPLS,Cancellation,Cancellation International 3rd Party,01/07/2019,01/09/2019,COATESL,FALSE,On-Time,41,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/07/2019,01/08/2019,COATESL,FALSE,On-Time,19,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/07/2019,01/08/2019,COATESL,FALSE,On-Time,25,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/07/2019,01/09/2019,COATESL,FALSE,On-Time,31,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/07/2019,01/09/2019,COATESL,FALSE,On-Time,31,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/07/2019,01/09/2019,COATESL,FALSE,On-Time,31,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/07/2019,01/09/2019,COATESL,FALSE,On-Time,39,40,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, IP Connect GLOBAL,Cancellation,Cancellation International 3rd Party,01/07/2019,01/09/2019,COATESL,FALSE,On-Time,41,40,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, Business Voice,Cancellation,Cancellation Domestic,01/07/2019,01/07/2019,GIFFNEK,FALSE,On-Time,4,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Carrier,Completed, Etherway,Cancellation,Cancellation Domestic 3rd Party,01/07/2019,01/09/2019,LYONSR3,FALSE,On-Time,35,15,Fail,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,In Progress, Business Voice,Cancellation,Cancellation Domestic,01/07/2019,N/A,AHMEDSS,FALSE,On-Time,0,15,Pass,0.95,0.94,0.09,0.03,BAU,Fibre_for_All,Spain
Carrier,Completed, Etherflow,New,Non-Standard,01/07/2019,01/09/2019,HEJLOVS,FALSE,On-Time,41,60,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Cancelled, Etherflow/IP,SD Upgrade/Downgrade,Quick Connect,01/07/2019,January,GIFFNEK,FALSE,N/A,0,15,,0.95,0.94,0.09,0.03,Backlog,Fibre_for_All,Spain
Carrier,Completed, Etherflow,New,3rd Party Standard,01/07/2019,01/09/2019,HEJLOVS,FALSE,On-Time,43,50,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, Connect Intelligence,New,International,01/07/2019,01/07/2019,DJEMAIM,TRUE,On-Time,1,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
Business,Completed, IP Connect GLOBAL,SD Upgrade/Downgrade,International,01/07/2019,01/07/2019,GIFFNEK,FALSE,On-Time,3,100,Pass,0.95,0.94,0.09,0.03,Completed,Fibre_for_All,Spain
