Order-ref,Channel,Order_Status,Product,Order_Type,New_Delivery_Type,Priority_Order,OCD,ODD,CHD,Parked_Status,Overall_Parked_Days,SRF_REF,Order_Manager,Circuit_Class_Type,Project_Order,On_Time,CT_Ex_Delayed_Days,LT_Tgt,SLT_Status,SLT_Exclusion,Per_Day_€,RFT_Exclusion,CHD_Period,CHD_Week,CHD_Month,CHD_FQ,CHD_FY,Order_In Backlog,Age_Status,Aged_Status,OCD_Period,OCD_Week,OCD_FQ,OCD_FY,ODD_Period,ODD_Week,ODD_FQ,ODD_FY,Group,Group_Manager,On_Time_Tgt,Cycle_Time_Tgt,Parked_Tgt,Backlog_Tgt
ref_881470303,Carrier,Cease In Progress, Etherway,Cancellation,Cancellation Domestic 3rd Party,P3,13/08/2019,31/10/2019,04/09/2019,,,,LYONSR3,Internal,FALSE,On-Time,,15,Pass,Yes,,FALSE,P 06,06/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,01/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881470400,Carrier,Cease In Progress, Etherway,Cancellation,Cancellation Domestic 3rd Party,P3,13/08/2019,18/10/2019,12/09/2019,,,,LYONSR3,Internal,FALSE,On-Time,,15,Pass,,,FALSE,P 06,13/09/2019,,2,2019-2020,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881525671,Business,Parked, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,P4,09/08/2019,25/10/2019,,Y,21,,RYANC9,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU ,Project Parked,Parked,P 05,09/08/2019,2,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881527701,Business,In Progress, Etherflow,New,Quick Connect,P1a,12/08/2019,04/11/2019,,,0,,GIFFNEK,Domestic,FALSE, ,,15,,,2.5233,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881527881,Business,Parked, Etherflow,New,3rd Party Standard,P4,12/08/2019,04/11/2019,,Y,15,,GIFFNEK,Domestic,FALSE, ,,50,,,32.6685,FALSE,,,,,,BAU ,BAU Parked,Parked,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881528401,Business,In Progress, Etherflow,New,Non-Standard,P3,09/08/2019,04/11/2019,,,5.0233,,GIFFNEK,Domestic,FALSE, ,,60,,,52.2493,FALSE,,,,,,BAU,BAU,BAU,P 05,09/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881529401,Carrier,In Progress, Etherflow,New,3rd Party Standard,P3,09/08/2019,04/11/2019,,,0,,DUFFYM,Domestic,FALSE, ,,50,,,40.4384,FALSE,,,,,,BAU ,BAU,BAU,P 05,09/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881531011,Business,In Progress, Private Line National,New,Non-Standard,P3,09/08/2019,04/11/2019,,,0.958,,GIFFNEK,Domestic,FALSE, ,,60,,,95.7672,FALSE,,,,,,BAU,BAU,BAU,P 05,09/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881534424,Business,In Progress, One Voice Global SIP,New,International,P3,09/08/2019,22/10/2019,,,,,COATESL,International,TRUE, ,,100,,,3.5717,FALSE,,,,,,BAU ,BAU,BAU,P 05,09/08/2019,2,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881536441,Carrier,In Progress, Etherflow,New,Non-Standard,P1,09/08/2019,05/11/2019,,,0,,LYONSR3,Domestic,FALSE, ,,60,,,44.8548,FALSE,,,,,,BAU ,BAU,BAU,P 05,09/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881540641,Business,In Progress, Etherflow,New,Quick Connect,P1a,12/08/2019,04/11/2019,,,0,,GIFFNEK,Domestic,FALSE, ,,15,,,15.0438,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881546451,Business,In Progress, Etherflow,New,Non-Standard,P3,12/08/2019,04/11/2019,,,0,,GIFFNEK,Domestic,FALSE, ,,60,,,30.0137,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881546461,Business,In Progress, Etherflow,New,Non-Standard,P3,12/08/2019,04/11/2019,,,0,,GIFFNEK,Domestic,FALSE, ,,60,,,21.4685,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881546851,Business,In Progress, Etherflow,New,Non-Standard,P3,12/08/2019,04/11/2019,,,0,,GIFFNEK,Domestic,FALSE, ,,60,,,34.7507,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881546871,Carrier,Parked, Etherflow,New,Non-Standard,P4,12/08/2019,05/11/2019,,Y,22,,LYONSR3,Domestic,FALSE, ,,60,,,10.1616,FALSE,,,,,,BAU ,BAU Parked,Parked,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881549689,Business,In Progress, Internet Connect,New,International,P3,09/08/2019,01/12/2019,,,,,GIFFNEK,International,FALSE, ,,100,,,30.2439,FALSE,,,,,,BAU ,BAU,BAU,P 05,09/08/2019,2,2019-2020,P 09,06/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881611471,Business,In Progress, Etherflow,New,Non-Standard,P3,12/08/2019,04/11/2019,,,0.0091,,GIFFNEK,Domestic,FALSE, ,,60,,,38.4411,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881619625,Business,In Progress, Etherflow,SD Upgrade/Downgrade,International,P1a,12/08/2019,10/10/2019,,,31.0671,,GIFFNEK,International,FALSE, ,,100,,,,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881634454,Business,Parked, One Voice Global SIP,New,International,P4,12/08/2019,13/11/2019,,Y,9,,GIFFNEK,International,TRUE, ,,100,,,0,FALSE,,,,,,BAU ,Project Parked,Parked,P 05,16/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881634641,Business,Parked, One Voice Global SIP,New,International,P4,12/08/2019,13/11/2019,,Y,9,,GIFFNEK,International,TRUE, ,,100,,,0,FALSE,,,,,,BAU ,Project Parked,Parked,P 05,16/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881634828,Business,Parked, One Voice Global SIP,New,International,P4,12/08/2019,01/10/2019,,Y,9,,GIFFNEK,International,TRUE, ,,100,,,0,FALSE,,,,,,BAU ,Project Parked,Parked,P 05,16/08/2019,2,2019-2020,P 07,04/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881635010,Business,Parked, One Voice Global SIP,New,International,P4,12/08/2019,13/11/2019,,Y,9,,GIFFNEK,International,TRUE, ,,100,,,0,FALSE,,,,,,BAU ,Project Parked,Parked,P 05,16/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881669642,Carrier,In Progress, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,P1a,14/08/2019,08/10/2019,,,,CEDRIC,MCDONNM6,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881670033,Carrier,In Progress, Etherflow,SD Upgrade/Downgrade,Quick Connect,P1a,14/08/2019,08/10/2019,,,,CEDRIC,MCDONNM6,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881670267,Carrier,In Progress, Etherflow,SD Upgrade/Downgrade,Quick Connect,P1a,14/08/2019,08/10/2019,,,,CEDRIC,MCDONNM6,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881674451,Carrier,In Progress, Etherflow,New,3rd Party Standard,P3,13/08/2019,05/11/2019,,,0,,HEJLOVS,Domestic,FALSE, ,,50,,,17.937,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881687675,Business,In Progress, Internet Connect,New,International,P3,13/08/2019,04/12/2019,,,0,,COATESL,International,TRUE, ,,100,,,70.1918,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 09,06/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881689223,Business,In Progress, One Voice Global SIP,New,International,P3,14/08/2019,14/11/2019,,,0,,GIFFNEK,International,FALSE, ,,100,,,1.6438,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881691563,Business,In Progress, Internet Connect,New,International,P3,13/08/2019,04/11/2019,,,,,GIFFNEK,International,FALSE, ,,100,,,31.2,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881691786,Business,In Progress, Internet Connect,New,International,P3,13/08/2019,24/11/2019,,,,,GIFFNEK,International,FALSE, ,,100,,,21.4458,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,29/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881691993,Business,In Progress, Internet Connect,New,International,P3,13/08/2019,24/11/2019,,,,,GIFFNEK,International,FALSE, ,,100,,,22.9378,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,29/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881692208,Business,Parked, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,P4,13/08/2019,07/11/2019,,Y,15,,DJEMAIM,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU ,Project Parked,Parked,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881695733,Business,Parked, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,P4,13/08/2019,07/11/2019,,Y,15,,DJEMAIM,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU ,Project Parked,Parked,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881696240,Business,Parked, Internet Connect,New,International,P4,13/08/2019,06/11/2019,,Y,27,,BRADYA,International,TRUE, ,,100,,,3.4192,FALSE,,,,,,BAU ,Project Parked,Parked,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881699610,Carrier,Cease In Progress, Etherway,Cancellation,Cancellation Domestic 3rd Party,P3,13/08/2019,25/10/2019,13/08/2019,,,,,Internal,FALSE,On-Time,,15,Pass,Yes,,FALSE,P 05,16/08/2019,,2,2019-2020,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881699755,Business,Cease In Progress, MPLS,Cancellation,Cancellation International,P3,13/08/2019,09/10/2019,28/08/2019,,,,COATESL,Internal,FALSE,On-Time,,40,Pass,Yes,,FALSE,P 05,30/08/2019,,2,2019-2020,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881699935,Carrier,Cease In Progress, Carrier Services Private Line National,Cancellation,Cancellation Domestic,P3,13/08/2019,16/10/2019,13/08/2019,,,,LYONSR3,Internal,FALSE,On-Time,,15,Pass,Yes,,FALSE,P 05,16/08/2019,,2,2019-2020,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881704177,Business,Parked, One Voice Global SIP,New,International,P4,13/08/2019,15/11/2019,,Y,9,,GIFFNEK,International,TRUE, ,,100,,,0,FALSE,,,,,,BAU ,Project Parked,Parked,P 05,16/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881714473,Business,Cease In Progress, Etherflow/ IP Connect Ireland,Cancellation,Cancellation Domestic,P3,14/08/2019,29/11/2019,14/08/2019,,,,,Internal,FALSE,On-Time,,15,Pass,Yes,,FALSE,P 05,16/08/2019,,2,2019-2020,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,29/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881724511,Carrier,In Progress, Etherflow/MPLS,New,Non-Standard,P3,14/08/2019,04/11/2019,,,0,,LYONSR3,Domestic,FALSE, ,,60,,,8.967,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881730643,Business,In Progress, Internet Connect,New,International,P3,14/08/2019,06/11/2019,,,0,,RYANC9,International,FALSE, ,,100,,,22.6849,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881731003,Business,In Progress, Internet Connect,New,International,P3,14/08/2019,06/11/2019,,,,,RYANC9,International,FALSE, ,,100,,,11.8356,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881731218,Business,In Progress, Internet Connect,New,International,P3,14/08/2019,05/12/2019,,,0,,COATESL,International,TRUE, ,,100,,,19.3973,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 09,06/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881731583,Carrier,In Progress, Etherflow,SD Upgrade/Downgrade,Quick Connect,P1a,14/08/2019,08/10/2019,,,,CEDRIC,MCDONNM6,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881731827,Carrier,In Progress, Etherflow,SD Upgrade/Downgrade,Quick Connect,P1a,14/08/2019,08/10/2019,,,,CEDRIC,MCDONNM6,Domestic,TRUE, ,,15,,,,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881740461,Carrier,In Progress, Etherflow/MPLS,New,3rd Party Standard,P3,14/08/2019,12/11/2019,,,0,,LYONSR3,Domestic,FALSE, ,,50,,,16.3452,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881747577,Business,In Progress, Internet Connect,New,International,P3,14/08/2019,06/11/2019,,,,,BRADYA,International,TRUE, ,,100,,,3.4192,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881747780,Business,In Progress, Internet Connect,New,International,P3,14/08/2019,06/11/2019,,,,,BRADYA,International,TRUE, ,,100,,,3.4192,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881797701,Carrier,In Progress, Etherflow/MPLS,New,Non-Standard,P3,15/08/2019,08/11/2019,,,0,,LYONSR3,Domestic,FALSE, ,,60,,,12.022,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881797711,Carrier,In Progress, Etherflow/MPLS,New,Non-Standard,P3,15/08/2019,14/10/2019,,,0,,SMARTTEM,Domestic,FALSE, ,,60,,,4.6329,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881798561,Carrier,In Progress, Etherflow/MPLS,New,3rd Party Standard,P3,15/08/2019,12/11/2019,,,0,,SMARTTEM,Domestic,FALSE, ,,50,,,12.4273,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881798781,Carrier,Parked, Etherflow/MPLS,New,Non-Standard,P4,15/08/2019,12/11/2019,,Y,11,,SMARTTEM,Domestic,FALSE, ,,60,,,10.4,FALSE,,,,,,BAU ,BAU Parked,Parked,P 05,16/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881799411,Business,In Progress, Etherflow,New,Quick Connect,P1a,15/08/2019,25/10/2019,,,20.0651,,RYANC9,Domestic,FALSE, ,,15,,,3.5808,FALSE,,,,,,BAU,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,25/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881800411,Carrier,In Progress, Etherflow,New,Non-Standard,P3,15/08/2019,08/11/2019,,,7.2826,,LYONSR3,Domestic,FALSE, ,,60,,,11.1178,FALSE,,,,,,BAU,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881866448,Carrier,Parked, Etherflow,New,Quick Connect,P4,16/08/2019,16/09/2019,,Y,13,,HEJLOVS,Domestic,TRUE, ,,15,,,0,FALSE,,,,,,Backlog,Project Parked,Parked,P 05,16/08/2019,2,2019-2020,P 06,20/09/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_881866682,Carrier,Parked, Etherflow,New,Quick Connect,P4,16/08/2019,16/09/2019,,Y,13,,HEJLOVS,Domestic,TRUE, ,,15,,,0,FALSE,,,,,,Backlog,Project Parked,Parked,P 05,16/08/2019,2,2019-2020,P 06,20/09/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_881882401,Carrier,In Progress, Etherflow/MPLS,SD Upgrade/Downgrade,Quick Connect,P1a,16/08/2019,11/11/2019,,,0,,HEJLOVS,Domestic,FALSE, ,,15,,,,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881886540,Business,Cease In Progress, MPLS,Cancellation,Cancellation International 3rd Party,P3,16/08/2019,11/10/2019,16/08/2019,,,,COATESL,Internal,FALSE,On-Time,,40,Pass,Yes,,FALSE,P 05,16/08/2019,,2,2019-2020,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 07,11/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881889758,Business,In Progress, Internet Connect,New,International,P3,16/08/2019,06/12/2019,,,,,GIFFNEK,International,FALSE, ,,100,,,18.6184,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 09,06/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881889988,Business,In Progress, Internet Connect,New,International,P3,16/08/2019,09/12/2019,,,0,,COATESL,International,TRUE, ,,100,,,41.8521,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 09,13/12/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881890360,Business,In Progress, IP Connect GLOBAL,New,International,P3,16/08/2019,08/11/2019,,,,,RYANC9,International,TRUE, ,,100,,,174.0164,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,08/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881890421,Business,In Progress, Etherflow Internet Connect Global,New,Non-Standard,P3,16/08/2019,11/11/2019,,,13.8386,,GIFFNEK,Domestic,FALSE, ,,60,,,29.2603,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881890431,Business,In Progress, Etherflow Internet Connect Global,New,Non-Standard,P3,16/08/2019,11/11/2019,,,0,,GIFFNEK,Domestic,FALSE, ,,60,,,29.2603,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881904401,Business,In Progress, Etherflow Internet Connect Global,New,Non-Standard,P3,16/08/2019,11/11/2019,,,13.8367,,GIFFNEK,Domestic,FALSE, ,,60,,,29.2603,FALSE,,,,,,BAU ,BAU,BAU,P 05,16/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881905011,Business,Parked, Etherflow Internet Connect Global,New,Non-Standard,P4,16/08/2019,11/11/2019,,Y,8,,GIFFNEK,Domestic,FALSE, ,,60,,,29.2603,FALSE,,,,,,BAU ,BAU Parked,Parked,P 05,16/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881967093,Business,In Progress, Internet Connect,New,International,P3,19/08/2019,11/11/2019,,,0,,RYANC9,International,FALSE, ,,100,,,17.0301,FALSE,,,,,,BAU ,BAU,BAU,P 05,23/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881971093,Business,In Progress, One Voice Global SIP,New,International,P3,20/08/2019,15/10/2019,,,,,COATESL,International,TRUE, ,,100,,,1.3151,FALSE,,,,,,BAU ,BAU,BAU,P 05,23/08/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881971322,Business,Parked, One Voice Global SIP,New,International,P4,20/08/2019,15/11/2019,,Y,9,,GIFFNEK,International,FALSE, ,,100,,,0,FALSE,,,,,,BAU ,BAU Parked,Parked,P 05,23/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881977981,Business,Parked, Etherflow,New,Quick Connect,P4,20/08/2019,18/10/2019,,Y,5,,AHMEDSS,Domestic,FALSE, ,,15,,,6.5205,FALSE,,,,,,BAU ,BAU Parked,Parked,P 05,23/08/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_881979461,Business,In Progress, Internet Connect,New,International,P3,19/08/2019,11/11/2019,,,,,RYANC9,International,FALSE, ,,100,,,17.0301,FALSE,,,,,,BAU ,BAU,BAU,P 05,23/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_882000403,Carrier,Parked, Etherflow/MPLS,New,Standard Global,P4,20/08/2019,13/11/2019,,Y,20,,LYONSR3,Domestic,FALSE, ,,25,,,11.6274,FALSE,,,,,,BAU ,BAU Parked,Parked,P 05,23/08/2019,2,2019-2020,P 08,15/11/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_882000794,Carrier,Parked, Etherflow,SD Upgrade/Downgrade,Quick Connect,P4,20/08/2019,24/09/2019,,Y,28,,HEJLOVS,Domestic,FALSE, ,,15,,,,FALSE,,,,,,Backlog,BAU Parked,Parked,P 05,23/08/2019,2,2019-2020,P 06,27/09/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_882001225,Carrier,Parked, Etherflow,SD Upgrade/Downgrade,Quick Connect,P4,20/08/2019,24/09/2019,,Y,28,,HEJLOVS,Domestic,FALSE, ,,15,,,,FALSE,,,,,,Backlog,BAU Parked,Parked,P 05,23/08/2019,2,2019-2020,P 06,27/09/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_882018401,Business,Parked, Etherflow/IP,New,3rd Party Standard,P4,20/08/2019,24/09/2019,,Y,11,,RYANC9,Domestic,FALSE, ,,50,,,42.0493,FALSE,,,,,,Backlog,BAU Parked,Parked,P 05,23/08/2019,2,2019-2020,P 06,27/09/2019,2,2019-2020,,,0.95,0.94,0.09,0.03
ref_882019421,Business,Parked, Etherflow,New,Quick Connect,P4,20/08/2019,18/10/2019,,Y,5,,AHMEDSS,Domestic,FALSE, ,,15,,,0.726,FALSE,,,,,,BAU ,BAU Parked,Parked,P 05,23/08/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_882019431,Business,Parked, Etherflow/IP,New,Quick Connect,P4,20/08/2019,18/10/2019,,Y,5,,AHMEDSS,Domestic,FALSE, ,,15,,,14.2384,FALSE,,,,,,BAU ,BAU Parked,Parked,P 05,23/08/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_882063986,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,22/08/2019,18/10/2019,23/08/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,Yes,,FALSE,P 05,23/08/2019,,2,2019-2020,BAU ,BAU,BAU,P 05,23/08/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_882064019,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,22/08/2019,18/10/2019,30/08/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,Yes,,FALSE,P 05,30/08/2019,,2,2019-2020,BAU ,BAU,BAU,P 05,23/08/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_882066707,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,21/08/2019,17/10/2019,21/08/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,Yes,,FALSE,P 05,23/08/2019,,2,2019-2020,BAU ,BAU,BAU,P 05,23/08/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_882066871,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,21/08/2019,17/10/2019,29/08/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,Yes,,FALSE,P 05,30/08/2019,,2,2019-2020,BAU ,BAU,BAU,P 05,23/08/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
ref_882066982,Business,Cease In Progress, xDSL / MPLS,Cancellation,Cancellation International 3rd Party,P3,21/08/2019,17/10/2019,29/08/2019,,,,DRIVERI,Internal,FALSE,On-Time,,40,Pass,Yes,,FALSE,P 05,30/08/2019,,2,2019-2020,BAU ,BAU,BAU,P 05,23/08/2019,2,2019-2020,P 07,18/10/2019,3,2019-2020,,,0.95,0.94,0.09,0.03
